rental_id,rental_cost
101423631,4
101423658,2
101423671,2
101423755,2
101423760,2
101423770,2
101423805,2
101423904,2
101423963,2
101423967,2
101423972,2
101423995,4
101424019,2
101424107,2
101424118,2
101424176,2
101424227,2
101424235,2
101424300,2
101424308,76
101424310,2
101424315,2
101424324,2
101424340,2
101424352,2
101424367,2
101424395,4
101424425,2
101424430,2
101424457,4
101424482,2
101424532,2
101424557,4
101424561,2
101424601,2
101424627,2
101424706,2
101424728,2
101424815,2
101424841,4
101424860,2
101424862,2
101424864,2
101424869,2
101424879,2
101424924,2
101424935,2
101425058,2
101425072,2
101425103,2
101425110,2
101425140,2
101425145,2
101425152,2
101425155,2
101425156,2
101425210,2
101425219,2
101425226,2
101425246,2
101425253,2
101425259,2
101425284,2
101425289,2
101425321,2
101425334,2
101425349,2
101425351,4
101425418,2
101425518,2
101425543,2
101425568,2
101425583,2
101425594,2
101425717,2
101425731,2
101425737,2
101425738,2
101425817,2
101425825,2
101425861,2
101425874,2
101425882,2
101425971,2
101426058,2
101426078,2
101426093,2
101426109,2
101426120,2
101426134,4
101426144,2
101426209,2
101426224,2
101426294,2
101426305,4
101426331,2
101426467,2
101426483,2
101426550,2
101426554,2
101426573,2
101426586,4
101426615,2
101426620,2
101426647,2
101426675,2
101426767,2
101426790,2
101426858,2
101426898,2
101426903,2
101426906,4
101426909,2
101426922,2
101426929,2
101426930,2
101426932,4
101426953,4
101426971,2
101426984,2
101426993,2
101427009,2
101427015,2
101427023,2
101427038,2
101427053,2
101427090,6
101427106,2
101427204,4
101427296,2
101427322,2
101427393,2
101427426,2
101427457,2
101427479,2
101427496,2
101427544,2
101427554,2
101427562,4
101427586,2
101427631,2
101427692,2
101427697,2
101427735,2
101427743,2
101427752,2
101427785,2
101427809,2
101427841,2
101427853,2
101427891,2
101427894,2
101427937,2
101427990,2
101427995,2
101428028,2
101428140,2
101428141,2
101428156,2
101428167,2
101428196,2
101428230,2
101428249,2
101428296,2
101428442,2
101428449,2
101428462,2
101428465,2
101428467,2
101428476,2
101428495,2
101428524,2
101428638,2
101428678,2
101428698,2
101428742,2
101428842,2
101428858,2
101428896,2
101428938,2
101428997,2
101428999,4
101429007,2
101429018,2
101429021,2
101429058,2
101429124,2
101429148,4
101429151,2
101429152,2
101429155,2
101429186,2
101429191,2
101429273,2
101429303,2
101429372,2
101429462,2
101429464,2
101429474,2
101429476,2
101429507,2
101429527,2
101429555,2
101429573,2
101429576,2
101429638,2
101429682,2
101429705,4
101429711,2
101429722,2
101429733,2
101429796,2
101429800,2
101429910,2
101429928,2
101430023,2
101430027,2
101430033,2
101430062,2
101430069,2
101430099,2
101430164,2
101430165,2
101430168,2
101430184,2
101430190,2
101430195,2
101430198,2
101430207,2
101430227,2
101430299,2
101430321,4
101430333,2
101430443,2
101430451,2
101430475,2
101430547,2
101430548,2
101430554,2
101430645,2
101430657,2
101430669,2
101430676,2
101430793,2
101430809,2
101430857,2
101430869,2
101430881,2
101430891,2
101430899,2
101430948,2
101430959,2
101430986,2
101431064,2
101431090,2
101431117,2
101431171,4
101431178,2
101431306,2
101431344,2
101431353,2
101431367,2
101431373,2
101431385,2
101431488,6
101431490,6
101431498,6
101431515,2
101431530,4
101431597,2
101431608,2
101431619,2
101431628,2
101431653,2
101431696,2
101431712,4
101431715,2
101431744,2
101431840,2
101431905,2
101431912,2
101431934,2
101431938,2
101431951,2
101431953,2
101431964,12
101431987,2
101431992,2
101432066,2
101432087,2
101432089,4
101432114,2
101432121,2
101432128,2
101432137,2
101432164,2
101432173,2
101432201,2
101432219,2
101432369,2
101432414,2
101432421,2
101432442,2
101432455,2
101432456,2
101432474,2
101432527,2
101432540,2
101432567,2
101432574,4
101432597,2
101432626,2
101432772,2
101432793,2
101432839,2
101432855,2
101432875,4
101432876,4
101432878,4
101432883,2
101432915,4
101432931,4
101432960,2
101432979,2
101433030,2
101433046,2
101433054,2
101433070,4
101433203,2
101433208,2
101433265,2
101433268,2
101433329,2
101433337,2
101433338,2
101433438,4
101433456,2
101433480,2
101433482,2
101433483,2
101433548,2
101433551,2
101433579,2
101433581,2
101433642,2
101433665,2
101433666,2
101433692,2
101433700,2
101433701,2
101433720,2
101433728,2
101433750,2
101433775,2
101433777,2
101433802,2
101433810,4
101433857,2
101433861,2
101433899,2
101433923,2
101433924,2
101433944,2
101433951,2
101433966,2
101433988,2
101434001,2
101434010,2
101434022,2
101434041,2
101434045,2
101434048,2
101434049,2
101434062,2
101434074,2
101434096,2
101434098,2
101434115,2
101434118,2
101434158,2
101434187,2
101434201,2
101434230,4
101434240,2
101434270,2
101434296,2
101434300,2
101434320,2
101434321,2
101434363,2
101434366,2
101434408,2
101434414,2
101434416,2
101434469,2
101434476,2
101434556,2
101434568,2
101434581,2
101434634,2
101434675,2
101434680,2
101434726,2
101434756,2
101434790,2
101434815,2
101434837,2
101434850,2
101434893,2
101434897,2
101434930,2
101434940,2
101434941,2
101434954,2
101434972,2
101434978,2
101435020,4
101435026,4
101435072,2
101435101,2
101435152,2
101435163,2
101435183,2
101435279,2
101435286,2
101435314,2
101435317,2
101435318,2
101435321,2
101435324,2
101435337,2
101435357,2
101435381,2
101435410,2
101435425,2
101435428,2
101435470,2
101435502,2
101435503,2
101435541,4
101435636,2
101435645,2
101435655,2
101435681,2
101435693,4
101435700,2
101435712,2
101435714,2
101435723,2
101435733,2
101435750,2
101435789,2
101435824,2
101435854,2
101435873,2
101435886,2
101435901,2
101435922,2
101435950,2
101435968,2
101435986,2
101435988,2
101435989,2
101435998,2
101436049,2
101436053,2
101436056,2
101436063,2
101436074,2
101436075,2
101436078,2
101436094,2
101436096,4
101436115,2
101436119,2
101436161,2
101436171,2
101436193,2
101436251,2
101436287,2
101436304,2
101436324,2
101436374,2
101436432,2
101436459,2
101436496,2
101436507,2
101436523,2
101436545,2
101436590,2
101436604,2
101436626,2
101436629,2
101436636,2
101436657,2
101436703,2
101436719,2
101436725,2
101436751,2
101436773,2
101436785,2
101436791,2
101436807,2
101436859,2
101436887,2
101436917,2
101436942,2
101436956,2
101436980,2
101436992,2
101437062,2
101437070,2
101437081,2
101437087,2
101437103,2
101437169,2
101437226,2
101437233,2
101437250,2
101437251,2
101437337,2
101437364,2
101437388,2
101437403,2
101437419,2
101437422,2
101437464,2
101437465,2
101437515,2
101437559,2
101437563,2
101437633,2
101437648,2
101437687,2
101437735,2
101437750,2
101437786,2
101437812,2
101437817,2
101437828,4
101437833,2
101437846,2
101437860,2
101437869,2
101437898,2
101437928,2
101437937,2
101437968,2
101437973,2
101438081,2
101438083,2
101438142,2
101438188,2
101438205,2
101438293,2
101438321,2
101438329,2
101438340,2
101438346,2
101438406,2
101438415,2
101438427,2
101438461,2
101438465,2
101438560,2
101438584,2
101438621,2
101438640,2
101438646,2
101438698,2
101438713,2
101438756,2
101438791,2
101438797,2
101438800,2
101438808,2
101438828,2
101438833,2
101438896,2
101438918,2
101438949,2
101438973,2
101438989,2
101439030,4
101439062,2
101439109,2
101439117,2
101439163,2
101439174,2
101439175,2
101439218,2
101439240,2
101439251,2
101439253,2
101439314,2
101439333,2
101439346,4
101439381,2
101439387,2
101439440,2
101439465,2
101439472,2
101439477,2
101439500,2
101439507,2
101439513,2
101439527,2
101439530,2
101439536,2
101439559,2
101439601,4
101439606,2
101439633,2
101439679,2
101439682,2
101439700,2
101439717,2
101439759,2
101439760,4
101439800,2
101439830,2
101439840,2
101439846,2
101439893,2
101439921,2
101439966,2
101439992,2
101439993,2
101440003,2
101440006,2
101440017,2
101440020,2
101440031,2
101440062,4
101440078,2
101440087,2
101440112,2
101440131,4
101440139,2
101440143,2
101440163,2
101440165,2
101440196,2
101440199,2
101440201,2
101440202,2
101440228,2
101440243,2
101440252,2
101440262,2
101440264,2
101440272,4
101440276,2
101440283,2
101440286,2
101440309,2
101440320,2
101440330,2
101440336,2
101440339,2
101440357,2
101440375,2
101440379,2
101440409,2
101440499,2
101440514,2
101440515,2
101440518,2
101440519,2
101440520,2
101440547,2
101440572,2
101440587,2
101440589,2
101440594,2
101440612,2
101440626,2
101440664,2
101440671,2
101440697,2
101440754,2
101440790,2
101440815,4
101440828,2
101440844,2
101440863,2
101440865,2
101440867,2
101440896,2
101440902,2
101440915,2
101440947,2
101441114,2
101441146,2
101441147,2
101441163,2
101441202,2
101441266,2
101441269,2
101441270,2
101441314,2
101441336,2
101441359,2
101441396,2
101441409,2
101441413,2
101441424,2
101441465,2
101441479,2
101441484,2
101441487,2
101441509,2
101441528,2
101441539,2
101441587,2
101441600,2
101441639,2
101441646,2
101441657,2
101441679,2
101441688,2
101441689,2
101441693,2
101441711,2
101441714,2
101441723,2
101441841,4
101441845,2
101441898,2
101441917,2
101441949,2
101442007,2
101442018,2
101442019,6
101442087,4
101442143,2
101442145,2
101442157,2
101442158,2
101442175,2
101442180,2
101442202,2
101442226,2
101442278,2
101442297,2
101442315,2
101442324,2
101442356,2
101442357,2
101442433,2
101442442,2
101442444,2
101442450,2
101442530,2
101442544,4
101442701,2
101442736,2
101442755,6
101442772,2
101442785,2
101442789,2
101442892,2
101442942,2
101442945,2
101443035,2
101443076,2
101443092,2
101443104,2
101443105,2
101443109,2
101443118,2
101443156,2
101443175,2
101443177,2
101443180,2
101443198,2
101443293,4
101443300,4
101443312,4
101443317,2
101443318,2
101443328,4
101443375,2
101443418,2
101443420,6
101443496,2
101443539,2
101443566,2
101443573,2
101443623,2
101443626,2
101443629,2
101443681,2
101443686,2
101443709,2
101443717,2
101443773,2
101443787,2
101443822,2
101443825,2
101443912,2
101443968,2
101443972,2
101443991,2
101443992,2
101443994,2
101444001,2
101444045,8
101444076,2
101444080,6
101444115,2
101444124,4
101444152,2
101444164,2
101444171,2
101444174,2
101444182,2
101444221,2
101444264,2
101444266,2
101444323,2
101444346,2
101444352,2
101444358,8
101444367,2
101444393,2
101444399,2
101444423,2
101444472,2
101444487,2
101444491,2
101444525,2
101444553,2
101444554,2
101444559,2
101444565,2
101444574,4
101444578,2
101444607,2
101444633,2
101444703,2
101444782,2
101444824,2
101444900,2
101444981,2
101445006,2
101445057,2
101445079,2
101445090,2
101445136,2
101445141,2
101445211,2
101445283,2
101445292,2
101445295,2
101445323,2
101445327,2
101445339,2
101445346,4
101445353,2
101445359,4
101445363,2
101445377,2
101445498,6
101445501,2
101445536,2
101445558,2
101445581,2
101445591,2
101445612,2
101445656,2
101445729,2
101445732,2
101445742,2
101445829,2
101445841,2
101445858,2
101445859,2
101445862,2
101445897,2
101445901,2
101445917,2
101445964,2
101445973,2
101445989,2
101445995,2
101446031,2
101446053,2
101446082,2
101446085,2
101446103,4
101446104,4
101446117,2
101446119,4
101446150,2
101446158,2
101446170,2
101446241,2
101446260,2
101446378,4
101446403,8
101446408,2
101446436,8
101446456,2
101446462,2
101446483,2
101446487,2
101446516,2
101446551,2
101446556,2
101446679,2
101446703,4
101446775,6
101446776,2
101446807,2
101446832,2
101446843,2
101446894,2
101446939,4
101446982,2
101447000,2
101447007,2
101447015,2
101447033,2
101447042,2
101447048,2
101447064,2
101447113,2
101447128,2
101447136,2
101447158,2
101447178,4
101447193,2
101447219,2
101447281,4
101447290,2
101447300,2
101447313,2
101447333,2
101447343,2
101447392,2
101447393,2
101447397,2
101447409,2
101447415,2
101447441,2
101447455,2
101447470,2
101447494,2
101447527,2
101447585,2
101447625,2
101447626,2
101447640,2
101447690,2
101447694,2
101447721,2
101447724,2
101447738,2
101447743,2
101447755,2
101447767,2
101447885,2
101447922,2
101447945,2
101448068,2
101448088,2
101448116,2
101448132,2
101448134,2
101448135,2
101448149,4
101448169,2
101448210,2
101448217,2
101448228,2
101448230,2
101448260,2
101448319,2
101448322,2
101448371,2
101448372,2
101448426,2
101448448,2
101448451,2
101448458,2
101448507,2
101448516,2
101448568,2
101448595,2
101448603,2
101448607,2
101448615,2
101448621,2
101448655,2
101448740,2
101448749,2
101448760,2
101448799,2
101448831,4
101448886,2
101448889,2
101448900,4
101448901,2
101448913,2
101448971,2
101448975,2
101448981,4
101449014,2
101449066,2
101449071,2
101449076,2
101449077,2
101449085,2
101449094,2
101449095,2
101449229,2
101449259,2
101449260,2
101449300,2
101449309,2
101449336,2
101449358,2
101449366,2
101449430,2
101449434,2
101449448,2
101449473,2
101449477,2
101449533,2
101449599,2
101449600,2
101449651,2
101449682,2
101449725,2
101449792,2
101449813,2
101449820,2
101449824,2
101449846,2
101449856,2
101449902,2
101449929,2
101449951,2
101450006,2
101450019,2
101450022,2
101450056,2
101450080,4
101450119,2
101450123,2
101450133,2
101450139,2
101450146,6
101450155,2
101450157,2
101450201,2
101450239,2
101450244,2
101450249,2
101450269,2
101450339,2
101450397,2
101450406,2
101450442,4
101450452,8
101450492,2
101450506,2
101450594,2
101450607,2
101450711,2
101450725,2
101450742,2
101450791,2
101450792,2
101450800,14
101450838,2
101450868,2
101450871,2
101450896,2
101450907,2
101450911,2
101450948,4
101450972,2
101450983,2
101451022,2
101451066,2
101451083,2
101451091,2
101451120,2
101451129,4
101451135,2
101451194,2
101451215,2
101451235,2
101451260,2
101451271,2
101451305,2
101451316,2
101451372,2
101451394,2
101451417,2
101451429,2
101451440,2
101451451,2
101451453,2
101451481,2
101451487,2
101451527,2
101451530,2
101451548,2
101451566,2
101451661,2
101451665,2
101451692,2
101451792,2
101451820,2
101451828,2
101451832,4
101451840,2
101451909,2
101451923,2
101451938,2
101451956,2
101451974,2
101452007,2
101452015,2
101452017,2
101452064,6
101452084,2
101452085,2
101452121,2
101452129,2
101452153,2
101452160,2
101452161,2
101452178,2
101452223,2
101452229,2
101452234,2
101452247,2
101452286,2
101452287,2
101452307,2
101452332,2
101452333,2
101452349,2
101452353,2
101452383,2
101452413,4
101452427,2
101452433,2
101452447,2
101452464,2
101452503,2
101452506,2
101452525,2
101452528,2
101452556,2
101452573,2
101452591,4
101452599,2
101452602,2
101452609,2
101452644,2
101452695,2
101452697,2
101452708,2
101452719,2
101452748,4
101452757,2
101452769,2
101452771,2
101452797,2
101452875,2
101452889,2
101452909,2
101452944,4
101452979,2
101453009,2
101453010,2
101453015,2
101453090,2
101453106,2
101453118,2
101453168,2
101453177,2
101453206,2
101453215,2
101453249,2
101453289,2
101453308,2
101453320,2
101453338,2
101453358,2
101453424,2
101453452,2
101453477,2
101453486,2
101453575,2
101453602,2
101453625,2
101453633,2
101453642,2
101453646,2
101453663,2
101453669,2
101453808,2
101453829,2
101453840,2
101453903,2
101453911,2
101453918,2
101453930,2
101453950,2
101453963,2
101453979,2
101453993,2
101453995,2
101453996,2
101453999,2
101454005,2
101454057,2
101454130,2
101454160,2
101454187,2
101454244,2
101454274,2
101454280,2
101454298,2
101454299,2
101454310,2
101454350,2
101454366,2
101454394,2
101454440,2
101454474,2
101454531,2
101454583,2
101454584,2
101454592,2
101454602,2
101454679,2
101454691,2
101454712,2
101454730,4
101454733,2
101454750,4
101454765,2
101454800,2
101454821,2
101454833,2
101454837,4
101454847,2
101454848,2
101454861,2
101454902,2
101454926,2
101454948,2
101454982,2
101455011,2
101455025,2
101455048,2
101455062,6
101455125,2
101455147,2
101455184,2
101455233,2
101455235,2
101455249,2
101455277,2
101455342,2
101455381,2
101455436,2
101455447,2
101455465,2
101455466,2
101455471,2
101455476,2
101455491,2
101455495,2
101455502,2
101455532,2
101455538,2
101455545,2
101455566,2
101455619,2
101455621,2
101455643,2
101455648,2
101455652,2
101455698,2
101455707,4
101455717,2
101455739,2
101455763,2
101455771,6
101455779,2
101455789,6
101455803,2
101455814,2
101455891,2
101455945,2
101455956,2
101455970,2
101456033,2
101456062,2
101456068,4
101456069,2
101456100,2
101456133,2
101456140,2
101456161,2
101456172,2
101456174,2
101456221,2
101456265,12
101456331,2
101456357,4
101456465,2
101456471,2
101456479,2
101456560,2
101456614,2
101456615,4
101456616,2
101456627,2
101456634,2
101456660,2
101456666,2
101456695,4
101456696,2
101456768,2
101456801,2
101456820,2
101456832,2
101456847,4
101456896,2
101456915,2
101456924,4
101456927,2
101457004,2
101457010,2
101457019,2
101457022,2
101457035,4
101457052,2
101457116,2
101457156,2
101457220,2
101457221,2
101457237,2
101457247,2
101457251,2
101457270,2
101457343,2
101457355,2
101457361,2
101457372,2
101457375,2
101457383,2
101457401,2
101457431,2
101457489,2
101457514,2
101457517,2
101457559,2
101457570,2
101457604,2
101457700,2
101457720,2
101457727,2
101457738,2
101457781,2
101457829,2
101457839,2
101457942,2
101457950,2
101458039,2
101458103,2
101458153,2
101458182,2
101458212,2
101458215,2
101458238,2
101458268,2
101458276,2
101458291,2
101458314,4
101458333,2
101458340,2
101458418,2
101458439,2
101458442,2
101458504,2
101458513,2
101458540,2
101458591,2
101458602,2
101458634,2
101458644,2
101458694,2
101458812,2
101458828,2
101458839,2
101458840,2
101458861,2
101458877,2
101458879,2
101458902,10
101458928,2
101458957,2
101458976,2
101458995,2
101459020,2
101459052,2
101459082,2
101459105,2
101459114,2
101459195,2
101459204,4
101459211,2
101459216,2
101459248,2
101459299,2
101459300,2
101459310,2
101459313,4
101459341,2
101459452,2
101459519,4
101459539,2
101459643,2
101459657,2
101459667,2
101459668,6
101459677,4
101459689,2
101459695,2
101459781,2
101459856,2
101459869,2
101459870,2
101459894,4
101459940,2
101459941,2
101460048,2
101460066,2
101460129,2
101460130,2
101460152,2
101460214,2
101460252,2
101460284,2
101460353,2
101460362,90
101460404,2
101460451,2
101460465,2
101460482,2
101460549,2
101460563,2
101460608,2
101460703,2
101460743,2
101460757,2
101460777,2
101460810,4
101460827,2
101460890,2
101460942,2
101460959,2
101460985,2
101461034,2
101461079,2
101461138,2
101461184,2
101461194,2
101461237,2
101461242,2
101461244,2
101461267,2
101461276,2
101461290,2
101461379,2
101461422,2
101461428,2
101461431,2
101461440,2
101461524,2
101461572,2
101461575,2
101461592,2
101461618,2
101461672,2
101461676,2
101461677,2
101461750,2
101461759,2
101461800,2
101461818,2
101461826,2
101461841,2
101461847,2
101461868,2
101461923,2
101462001,2
101462033,2
101462045,2
101462126,2
101462161,4
101462169,2
101462171,2
101462229,2
101462230,2
101462274,2
101462293,2
101462352,2
101462378,4
101462380,2
101462392,2
101462409,2
101462431,2
101462439,2
101462442,2
101462443,2
101462446,2
101462448,4
101462456,4
101462465,2
101462516,2
101462547,2
101462618,2
101462628,2
101462701,2
101462710,2
101462720,2
101462748,2
101462749,2
101462816,2
101462858,2
101462859,2
101462880,2
101462903,2
101462956,2
101462973,2
101462987,2
101463005,2
101463024,2
101463030,2
101463055,2
101463064,2
101463081,2
101463094,4
101463096,2
101463102,2
101463156,2
101463180,2
101463185,2
101463236,2
101463255,2
101463329,2
101463372,2
101463379,2
101463418,2
101463462,2
101463496,2
101463521,8
101463539,2
101463550,2
101463560,2
101463572,2
101463583,2
101463584,2
101463608,2
101463623,2
101463631,2
101463665,2
101463752,2
101463864,2
101463892,2
101463894,2
101463927,2
101463972,2
101464018,2
101464050,4
101464101,2
101464213,2
101464283,2
101464313,2
101464315,2
101464319,2
101464333,2
101464346,2
101464350,2
101464351,2
101464436,2
101464604,2
101464605,2
101464633,2
101464667,2
101464685,2
101464788,2
101464792,2
101464800,2
101464885,2
101464891,2
101464987,2
101465109,2
101465136,2
101465141,2
101465174,2
101465176,2
101465247,2
101465297,2
101465305,2
101465351,2
101465366,2
101465382,2
101465394,2
101465404,2
101465427,2
101465490,2
101465517,2
101465565,2
101465631,2
101465632,2
101465708,2
101465730,2
101465818,2
101465844,2
101465899,2
101465949,2
101465982,2
101466202,2
101466245,2
101466248,2
101466342,2
101466495,2
101466501,2
101466503,4
101466610,2
101466614,2
101466670,2
101466684,2
101466706,2
101466709,2
101466716,2
101466727,4
101466787,2
101466790,2
101466862,2
101466877,2
101466959,2
101466961,2
101466969,2
101466970,2
101466981,2
101467106,4
101467159,2
101467243,2
101467354,2
101467379,2
101467416,2
101467493,2
101467508,2
101467533,2
101467537,4
101467568,2
101467571,2
101467588,2
101467603,2
101467609,4
101467782,2
101467792,2
101467857,2
101467864,2
101467966,4
101467969,4
101467976,4
101467977,2
101467987,2
101467991,2
101467999,2
101468000,2
101468026,2
101468120,2
101468192,2
101468214,2
101468246,6
101468250,2
101468285,2
101468348,2
101468381,2
101468388,2
101468401,2
101468402,2
101468426,2
101468440,2
101468494,2
101468531,2
101468567,2
101468601,2
101468734,2
101468767,2
101468788,2
101468834,2
101468887,2
101468894,2
101468899,2
101468901,2
101468943,2
101469077,2
101469089,2
101469122,6
101469126,6
101469138,4
101469194,2
101469202,2
101469258,2
101469265,2
101469271,2
101469292,2
101469409,2
101469456,2
101469466,2
101469486,2
101469503,2
101469506,2
101469523,2
101469545,2
101469554,2
101469581,2
101469595,2
101469628,2
101469764,2
101469765,2
101469881,2
101469926,4
101469927,4
101469937,2
101469989,2
101470188,2
101470203,4
101470205,4
101470220,2
101470306,2
101470399,2
101470477,2
101470510,2
101470519,2
101470588,2
101470630,2
101470684,2
101470687,2
101470710,2
101470716,2
101470748,2
101470760,2
101470763,2
101470773,2
101470809,2
101470820,2
101470889,2
101470955,2
101470965,2
101470994,2
101470997,2
101471049,2
101471078,4
101471143,2
101471166,2
101471187,2
101471213,2
101471240,2
101471271,2
101471296,2
101471303,2
101471326,2
101471352,2
101471365,2
101471427,2
101471442,2
101471446,2
101471456,2
101471492,2
101471514,2
101471526,2
101471538,2
101471546,4
101471582,2
101471600,2
101471631,2
101471638,2
101471680,4
101471712,2
101471808,2
101471865,2
101471904,2
101471955,2
101471982,2
101472024,4
101472029,2
101472121,2
101472139,2
101472144,4
101472196,2
101472210,12
101472235,2
101472239,2
101472244,2
101472275,2
101472313,2
101472336,2
101472352,4
101472357,8
101472365,2
101472376,2
101472415,2
101472517,2
101472518,2
101472529,2
101472556,2
101472561,2
101472567,2
101472568,2
101472570,2
101472638,2
101472667,2
101472678,2
101472719,2
101472732,2
101472805,2
101472828,2
101472843,2
101472902,2
101472920,2
101472960,2
101473007,2
101473030,2
101473032,2
101473061,2
101473167,2
101473175,2
101473188,2
101473192,4
101473232,2
101473234,2
101473241,2
101473258,2
101473261,2
101473303,2
101473325,2
101473371,2
101473382,2
101473413,2
101473431,2
101473455,2
101473462,2
101473495,4
101473501,2
101473503,2
101473549,2
101473557,2
101473569,2
101473575,2
101473612,2
101473624,2
101473659,2
101473686,2
101473738,2
101473777,2
101473785,2
101473919,2
101473948,2
101473988,2
101474011,2
101474025,2
101474028,2
101474084,2
101474088,2
101474104,2
101474143,2
101474161,2
101474191,2
101474214,2
101474215,2
101474253,2
101474260,4
101474301,2
101474362,2
101474364,2
101474382,20
101474402,2
101474443,2
101474451,2
101474453,2
101474487,2
101474509,2
101474535,4
101474542,2
101474558,2
101474630,2
101474631,2
101474634,2
101474651,2
101474680,6
101474686,2
101474722,2
101474740,2
101474761,2
101474768,2
101474779,8
101474809,2
101474870,2
101474880,2
101474887,6
101474891,2
101474904,2
101474937,2
101474940,2
101474997,2
101475026,4
101475069,2
101475142,2
101475149,2
101475154,2
101475169,2
101475189,4
101475208,2
101475270,2
101475311,2
101475322,2
101475339,2
101475365,2
101475367,2
101475400,2
101475407,2
101475446,2
101475512,2
101475575,2
101475582,2
101475585,2
101475603,2
101475606,2
101475619,2
101475650,2
101475707,2
101475712,2
101475725,2
101475726,2
101475735,2
101475763,4
101475767,2
101475768,2
101475774,4
101475802,2
101475822,2
101475845,4
101475857,2
101475910,2
101475970,2
101476000,2
101476004,2
101476086,2
101476091,2
101476139,2
101476142,2
101476144,2
101476157,2
101476199,2
101476201,2
101476375,2
101476450,4
101476509,2
101476520,2
101476544,6
101476568,6
101476575,2
101476578,2
101476579,6
101476588,2
101476612,2
101476614,2
101476716,2
101476743,2
101476791,2
101476793,2
101476794,2
101476810,2
101476821,2
101476839,2
101476944,2
101477091,2
101477100,2
101477141,2
101477195,2
101477269,2
101477274,2
101477300,2
101477309,2
101477332,2
101477354,2
101477410,2
101477457,2
101477469,2
101477475,2
101477502,2
101477503,2
101477527,2
101477548,2
101477627,2
101477639,2
101477658,2
101477659,2
101477690,2
101477819,2
101477837,2
101477879,2
101477930,2
101477972,2
101478002,2
101478046,2
101478051,2
101478077,2
101478078,4
101478093,2
101478104,2
101478115,2
101478124,2
101478138,4
101478142,2
101478143,2
101478150,2
101478211,2
101478233,2
101478253,2
101478268,4
101478269,2
101478322,4
101478353,2
101478442,2
101478494,4
101478495,2
101478509,2
101478526,2
101478550,12
101478570,2
101478617,2
101478662,4
101478674,2
101478683,2
101478702,2
101478743,2
101478779,2
101478785,12
101478806,2
101478815,2
101478886,2
101478890,4
101478891,4
101478892,2
101478958,2
101478987,2
101478995,2
101479016,4
101479034,2
101479052,2
101479157,2
101479192,2
101479197,2
101479208,2
101479211,2
101479224,2
101479262,2
101479292,2
101479317,2
101479464,2
101479491,2
101479522,4
101479530,2
101479591,2
101479609,4
101479611,2
101479630,2
101479661,2
101479679,2
101479711,2
101479752,2
101479756,2
101479762,4
101479775,2
101479805,2
101479818,4
101479819,2
101479827,2
101479830,2
101479950,2
101479959,2
101479973,2
101480038,2
101480039,2
101480041,2
101480047,2
101480049,2
101480050,2
101480075,2
101480113,2
101480124,2
101480151,2
101480178,2
101480210,2
101480250,2
101480323,4
101480338,2
101480359,4
101480367,2
101480404,2
101480421,2
101480461,2
101480485,2
101480543,2
101480562,2
101480631,2
101480642,2
101480643,2
101480656,2
101480663,2
101480720,2
101480754,2
101480897,2
101480903,4
101480925,4
101480943,2
101480966,2
101480968,2
101480982,2
101480999,2
101481006,2
101481038,2
101481087,6
101481109,2
101481114,2
101481144,2
101481156,2
101481167,2
101481194,2
101481200,2
101481222,2
101481239,2
101481311,2
101481355,6
101481360,2
101481364,2
101481367,4
101481379,2
101481397,2
101481401,4
101481403,2
101481405,2
101481450,2
101481518,2
101481532,2
101481550,4
101481558,2
101481571,2
101481596,2
101481606,2
101481617,2
101481625,6
101481639,2
101481645,2
101481670,2
101481706,2
101481707,8
101481756,2
101481758,2
101481775,2
101481785,2
101481870,2
101481872,2
101481875,6
101481879,2
101481882,2
101481964,2
101481968,2
101481979,2
101482042,2
101482105,4
101482109,2
101482134,2
101482145,2
101482225,2
101482242,2
101482248,2
101482257,2
101482272,2
101482288,2
101482324,2
101482326,2
101482352,2
101482357,2
101482417,4
101482421,4
101482443,4
101482480,2
101482484,2
101482513,2
101482586,2
101482595,2
101482656,2
101482661,8
101482668,2
101482698,2
101482714,6
101482722,2
101482739,2
101482761,2
101482798,2
101482810,2
101482868,2
101483003,2
101483019,2
101483031,2
101483065,2
101483106,2
101483147,2
101483158,2
101483170,2
101483178,2
101483179,2
101483215,2
101483259,4
101483279,2
101483308,2
101483315,2
101483326,2
101483329,2
101483362,2
101483365,2
101483369,2
101483386,2
101483404,2
101483406,2
101483411,2
101483452,4
101483478,2
101483482,2
101483485,2
101483567,2
101483603,10
101483631,2
101483688,2
101483695,4
101483711,2
101483718,2
101483727,2
101483806,2
101483858,2
101483872,2
101483933,2
101483975,2
101483980,2
101483986,2
101483991,2
101484047,2
101484057,2
101484072,2
101484142,2
101484159,2
101484181,2
101484238,2
101484297,2
101484336,2
101484401,2
101484534,2
101484539,2
101484561,2
101484604,2
101484627,2
101484654,4
101484661,2
101484689,2
101484760,4
101484837,2
101484838,2
101484936,2
101484957,4
101484976,2
101485019,2
101485067,2
101485090,2
101485105,2
101485118,2
101485195,2
101485306,2
101485365,4
101485447,2
101485463,2
101485499,2
101485567,2
101485587,2
101485619,2
101485624,2
101485671,2
101485691,2
101485697,4
101485737,2
101485748,2
101485766,2
101485786,2
101485827,2
101485879,2
101485882,2
101485885,2
101485909,2
101485923,2
101485924,2
101485928,2
101485955,2
101486012,8
101486044,2
101486054,6
101486081,2
101486116,4
101486123,2
101486180,2
101486204,2
101486209,4
101486215,2
101486231,4
